crop_type,rainfall_mm,avg_temp_c,fertilizer_kg_ha,pesticide_kg_ha,soil_pH,humidity_percent,days_to_harvest,previous_yield,plant_density_index,yield_tons_ha
Wheat,272.87000390587673,31.890532739956083,106.59260252340773,1.8447217644503633,7.047471120456715,72.32152889960017,166,5.385307862200193,154.59886554768735,12.0
Wheat,50.7302581553405,15.952157514982982,148.61758179981163,2.193223061562711,8.48957631596594,50.799263786475166,139,3.3661197555775906,145.09601126606634,12.0
Rice,59.94149124714239,30.499214121854102,101.42164082787932,0.6885479431723563,6.595532750631516,76.43211618584502,120,5.733185877680798,67.19717045332646,12.0
Rice,201.0179192678048,32.45496076691249,29.99108399582786,5.921980041789527,7.620896122613956,72.28551723728187,160,2.072824749891203,167.1564681615452,11.406112060864634
Rice,276.8450411782118,20.37291328466798,81.43152142466484,6.577732998195778,7.335246521096677,89.28723510050148,125,4.93186338259255,158.10145386387774,12.0
Rice,109.71416510048192,16.049101836090855,91.1105532274398,6.476361325790924,8.470010920453309,50.69478681873959,128,5.865232891044154,148.37515814261081,12.0
Wheat,167.41044367017724,24.091133972986242,42.65875919785876,1.4567611352321317,7.496266517769868,69.89424681812994,144,7.509150639378404,73.26404094065035,11.733293592840218
Maize,162.61632541445456,17.46485575604841,36.399412670274046,7.274758455415695,5.574107560107863,79.00837611125613,121,4.288014902733705,90.19946731930455,12.0
Rice,168.24283652387754,17.911946241833427,105.67439194511266,5.5420912210556,8.344311972460343,56.94915446690854,102,6.591141217886179,108.97655473814007,12.0
Rice,205.6299239324363,21.356530786121613,33.62298184897314,7.231464667826484,7.337220292560165,58.983979154911886,191,5.586122179661005,91.98944324846651,11.531617613983215
Wheat,167.43594074767094,22.386698115668985,68.47122686241343,3.853703783979977,5.207683807822365,84.39509191641604,106,7.562072677550484,84.17154360141973,12.0
Maize,161.86703533061444,28.249258525535517,139.13551615409216,3.777161458127733,7.301489070246143,60.20974398044407,168,4.390266053956584,170.80365052426635,12.0
Maize,168.57210510781513,31.95979713757533,174.30914873087693,6.384023890136715,8.090917923361712,71.23664259478072,111,3.914572039237928,145.73483695403036,12.0
Wheat,197.7168603177604,29.819273521754617,134.85929288830857,1.1997339160755764,7.0196465169650875,84.46190687634129,162,7.322851992164862,134.82081973253753,12.0
Wheat,184.2518720878396,18.70900843223792,178.82008775245924,4.406555274761644,6.239068733112039,50.49132915452807,167,2.2954664084497347,83.89290662798808,12.0
Maize,263.5339994126261,19.302150811315663,131.7340754047044,6.7728817672341926,7.873183719247156,89.09386481763029,82,2.8183123576020606,187.7114843402962,12.0
Rice,62.37421337341665,36.969231244822865,67.0071153046924,6.726444223021785,7.738792028720403,75.0976766985163,139,2.4944266075042667,78.67745586459745,11.128472669470208
Maize,258.3292678682531,28.95880787660284,127.52840648085791,7.670996422567767,6.904637539809553,64.80608470707224,155,7.058659739458416,169.24263992370157,12.0
Wheat,260.98115315293103,36.74844582244222,132.3450824315046,5.737044451479099,5.5402661946356515,61.54602821754989,178,2.063644540221916,195.00090000579397,12.0
Rice,121.22700538274022,24.28866278299686,79.4763175386337,2.0582797207979624,5.878452699331135,87.71823077757523,158,7.169942932982289,159.0639093836354,12.0
Rice,165.71298875396266,30.360000185783097,22.834216097502242,0.6521023617093562,7.58469390265137,50.28624137648332,96,4.707606772227601,198.92881627769447,11.281545065291587
Wheat,159.6346221343589,28.09158540136527,132.5119655640779,4.095618489703265,7.821287578882246,55.58416284229807,193,2.0241516731238245,147.657667546692,12.0
Wheat,104.62745858853258,22.978087245511563,23.47201524408666,4.352778992169167,5.977428473143464,55.38963777739624,111,4.409871063272251,82.61905154058425,8.437049356160783
Wheat,149.19921177157912,26.747884300839885,120.99009248961138,2.301969383741986,6.287947770153753,54.450316736723174,86,3.1208050462702133,80.5729240574767,12.0
Maize,61.096943042713605,27.562271920673304,46.17863819880881,1.435230853427024,5.271711598374283,63.42690226078446,162,5.746402924832978,98.68464263832145,9.171030095338251
Maize,119.45551819543361,20.019274368916964,110.49656443968694,4.896561246428817,7.497116819282749,89.45896166339166,150,6.0761527395298796,51.06950303315091,12.0
Rice,254.17054386267952,22.87525930941829,100.626084060896,6.2319175551810595,5.0125214061001095,84.43933833581087,148,4.925165422429999,152.25477051242518,12.0
Wheat,121.14057544072439,34.78524376267439,22.16218276898921,7.948655776926204,5.162895324266739,56.39747841607431,137,2.24311715263802,90.30016769417414,6.539131648743624
Rice,254.5516671870619,37.89470598635317,78.05853071921655,6.187269629078889,5.015204237244315,61.14350578650688,119,5.936772826203211,172.27748484391293,12.0
Rice,182.89986615110772,23.994852338632487,116.17458678340844,6.452243106916857,7.258618541681658,73.47403731929657,164,7.052232701633127,103.87589758389504,12.0
Rice,269.96566934029,22.674307055225455,155.77704830380475,5.123456586715981,6.460854946951913,40.85758403483071,191,6.321945663958409,121.9934740194969,12.0
Rice,193.6948885661038,19.879929114297063,162.18273821384275,7.894419942275133,6.041413664701656,81.0076829342824,127,6.979747513731912,194.8533374840554,12.0
Wheat,57.41705576618496,31.96227921626453,97.41599520531572,5.299672888359278,8.194453536249886,83.98990286559598,130,3.203057141305325,86.32581845709157,12.0
Rice,218.8550518867723,23.07749254165843,136.54759796791012,6.951899647997783,5.674809781368124,82.86001671622671,136,7.333327637938895,158.18811461446091,12.0
Wheat,61.21339200589216,39.69373847747971,70.63273224535322,7.593384846807168,6.362788036334901,58.75271934427681,190,3.9331607038877765,163.26766839581256,12.0
Wheat,162.64925474578348,23.14212005159883,74.7498249213852,7.473938753754207,8.29109130324713,63.09997536821041,150,2.080428885511946,83.14972362854527,12.0
Maize,282.3566736182785,24.853401169565704,51.1141630691702,3.360615078375174,6.494872969929649,40.619416095187795,116,7.060349877974424,125.14952549182935,12.0
Wheat,91.30098483446254,30.08335490530087,109.9116975989183,1.0899654373569398,6.941427899764703,59.96976740217754,166,7.65092761378836,102.53028879694526,12.0
Maize,147.468088235386,35.042107329782624,70.33026414837843,1.7890527690443512,5.281179032993206,63.02134111833007,154,5.933349184504093,165.78593651001336,12.0
Wheat,232.4650772121196,26.737966633640845,33.499343430160806,0.9441747904745561,7.765582354127118,85.34871465342394,153,3.388619782780548,143.37249785435563,12.0
Wheat,270.5646390237119,25.566400844723958,129.6009738661086,1.2904770112185502,6.479655719808834,84.69938368786237,164,3.5104667856951823,121.39745822908206,12.0
Wheat,217.73575118562698,39.890945839870206,133.2405132168637,1.8848843442027323,7.801802936094692,88.30485320439547,134,4.7995572406137175,166.90448975715773,12.0
Maize,114.54331354779231,15.26234102849861,77.59878700464925,3.058207374405513,5.8882917489459725,84.25524925452602,120,7.386986477608517,85.27333550126255,12.0
Maize,218.65196322905405,37.37663222128114,32.27574391296365,4.576547349313069,6.478675626964935,40.41003547138228,176,2.89758593688535,163.04328208765386,12.0
Rice,124.1819102760225,18.728520648493436,88.20763478454815,5.837615445163145,7.752921277277537,72.07304261661099,99,6.955842017500922,179.80614681392365,12.0
Maize,229.60730745468382,34.64813190522284,90.77367328803447,2.0819550207988398,8.408572184652739,43.41188415515204,112,3.747816852230902,181.79323952113586,12.0
Maize,288.50828189626014,30.44828899615745,126.98734158366287,5.5439180317860455,5.208689335355441,53.62971431899927,119,6.851517016574587,167.5510389529406,12.0
Maize,230.34836277657206,23.546182137452302,70.46662260138936,5.781943058768148,7.843596620966165,68.91538147352901,178,7.521627185609232,111.20212504974032,12.0
Maize,265.7201257281031,36.846873888025456,129.21588476500887,4.689667526496421,6.052411736694886,75.03069092037694,113,4.564963231965921,197.27120340767405,12.0
Rice,50.52596079397085,15.322680699524799,159.43816668118214,7.27713402349033,6.927601483118753,72.73160129585476,141,4.190303924633185,106.93904657336597,12.0
Maize,229.3930311828986,20.66726630187309,57.99776677795197,1.33246110441358,6.015322927327618,42.45291837043216,179,6.813327913827811,145.79380986536387,12.0
Wheat,257.3968892163126,29.1723199062384,176.62712897918396,1.828410932018146,7.147059153987966,45.180193478477605,170,5.176897294276364,74.16112671042029,12.0
Wheat,60.13968438617036,23.78855650124245,81.81890194188911,3.714986182921136,6.238309907253914,46.429340646563666,98,6.106694290779183,197.06733479545892,12.0
Maize,267.89943182205764,30.25943738295819,62.76138962352988,1.4503455142567916,6.167652118421885,44.57071883848455,122,5.736975421767077,155.59788827969948,12.0
Maize,114.17355707751146,15.60275483521667,87.44178920164649,4.747221077930655,5.132784095275774,48.91172116346611,148,2.917333073868778,163.00663178695527,12.0
Wheat,216.32302549451381,17.91147326204281,35.10359614461747,3.488003499570683,5.514361420663341,74.42438956557797,142,7.0687421617373705,59.86650551167169,11.004926901186424
Wheat,250.08871975585166,18.17740600546098,40.1129450419385,2.6344684590193883,8.209773696029176,81.54186255795764,172,3.174650668478817,164.51267213310075,12.0
Rice,215.66612826483887,19.732091147900235,86.30944751493303,1.7749235976322795,8.493971001056362,60.440694503670514,199,7.593692864424685,166.2085143830902,12.0
Wheat,73.0711980183143,26.48328602001357,141.99112351025602,3.015036787611577,7.731822015543623,74.63907532141718,89,3.503427748532887,150.76590895433446,12.0
Wheat,199.08037971509208,33.80321748858928,164.04995833191856,5.059695131242565,6.003844186707203,50.000813063291325,199,6.403285839642452,93.78644206855154,12.0
Maize,187.3959141805359,37.638470948222526,126.37087851460335,4.8183890816705865,6.408557984552574,88.6640075816704,198,3.707932360961552,123.45350632413223,12.0
Wheat,275.0803170185679,35.88431325710615,36.83512883810715,1.7271800015767536,7.5882620921712896,57.499876142880915,183,3.9067124515211833,66.56515569630747,10.356687326064662
Rice,151.0599324110523,19.92219679439209,127.52316194888562,1.4368985805547505,8.389797449091194,82.29334531024176,92,3.8600111166938316,120.73805996887289,12.0
Wheat,130.27027427176253,26.02876380576581,121.66846731247551,0.7000757195665439,6.594149097552787,87.26831863146936,172,6.4873535241565,86.57357789006073,12.0
Maize,237.46269110911658,19.985289943963373,148.922226926933,0.593191953454492,7.903328453509311,83.23569814376512,84,5.340890707816358,102.3645479741123,12.0
Maize,153.16883152084915,21.61179541667977,152.03978666434895,7.098578267897639,8.41274122909551,43.35338257701444,137,7.297714735084983,74.39006126055479,12.0
Wheat,211.52404375126574,27.588674537797154,158.91249212463663,0.8381664200404244,8.057156098696016,72.5153578653628,138,3.8442363152242693,84.50815516203456,12.0
Maize,211.61252253115174,16.702725618088063,86.26104233265573,5.984158324049347,5.795024113699644,46.00453532857756,155,6.151955132340466,61.48529627301744,12.0
Rice,272.0097660900294,20.45435823983183,131.6583032563431,7.039888221837177,5.0281115235646805,40.28315002628984,138,6.517691597978664,187.9852049655382,12.0
Rice,199.67310057977434,38.38445403267794,62.920057427569716,1.235433864218432,6.7222859688594525,42.589172197153374,156,2.908892678179749,129.5616031963105,12.0
Wheat,175.5384024904967,26.652907316462226,179.89380479736067,3.772260678747632,6.8597629109334335,85.80745982235285,165,4.403536143918867,109.51129568941096,12.0
Wheat,84.71783159912925,26.134663149446805,48.05347862029759,7.7172723738070745,5.704376275929094,85.42317571301969,183,4.896904966102467,130.2543819153176,10.558656853727934
Wheat,78.93440166967633,15.364178868781973,21.61830906573373,6.756039953926888,5.996360371813862,51.29121938820169,94,4.134124339366246,144.2439842722329,9.353231811756903
Maize,88.58039132076985,21.184993676458646,43.80939432290816,4.172780238933913,7.678036062969914,67.35306073993131,156,3.9326755758148284,188.28181900540235,12.0
Rice,92.96212033177363,36.65731089955453,144.13956632706027,6.219283345936646,6.646215405495968,87.75141311329631,80,6.118519363985851,76.803942842947,12.0
Rice,209.46927316590848,19.115710706466718,91.48538824131384,6.750332183237479,6.110739292600899,64.83530648483813,197,3.2951983859569314,94.33287479528263,12.0
Maize,235.24531256864464,25.378123488368026,91.60003964966853,3.110202223915395,7.179191095766718,59.678891007287895,117,6.256344471506773,196.3684004516172,12.0
Rice,182.49788073160468,15.358272646675031,172.80366713786697,7.191146876524707,7.2846591459164385,64.16243470223122,186,7.610265178344383,105.67894799727867,12.0
Wheat,257.25443313637277,26.958387041763896,167.14158528449187,4.028549897578676,7.692885218942807,79.51078807759721,188,5.391185127066507,53.38424761359914,12.0
Wheat,297.8158066834083,15.525527668155428,69.79115804864148,4.4585552266912245,5.548482535170217,63.863881626661765,132,5.668605420436844,72.14652389557382,12.0
Wheat,255.003157279839,35.490238826645,53.449300604938585,7.997807283663732,7.595310383144466,79.16388406411848,131,2.4135962127445345,53.9508052622828,12.0
Rice,223.7205934189898,35.62134418717759,155.75715358939834,6.82477224614121,7.0979993723864645,61.584872282046646,80,7.186861421706969,198.48847136310926,12.0
Wheat,183.12317485928665,34.693554707559244,164.9630513670981,3.21327504329735,5.20150152855979,52.60028356056914,90,3.712686723199193,91.83062734868346,12.0
Maize,162.21326791867705,22.084101722277957,106.6555076477579,0.5775919735452496,7.721059698886939,56.32363649093104,137,5.690306993171389,188.5314135404339,12.0
Maize,71.09809513613558,35.93093045554545,120.70779377873608,5.19630555345421,6.340780984666148,43.891173231858296,186,7.874673018468814,199.38294136395737,12.0
Rice,149.84218709867275,28.574953315131733,61.10628555076694,5.779350695960809,6.156333270153731,64.86905722046382,119,5.573015603436847,139.97618317146714,12.0
Maize,277.5336591955336,24.34520272167506,148.12843007656394,5.3810201760753475,6.56826303053572,47.40554624445115,165,6.3482569247862655,54.97944725983426,12.0
Maize,252.00565747663825,30.633248992605825,121.1395885518437,7.758967633724098,6.211612770571452,80.57735031673664,178,4.6719177093425115,62.238744558039045,12.0
Rice,104.0128412529218,15.30852615150935,100.56216180767946,6.972282704991082,6.183999572734682,61.029528707844705,139,2.362195061090344,122.23835826618166,12.0
Wheat,166.651946174304,18.574021940018802,29.617368972543332,3.866237698854864,7.828271836952189,78.25011619958616,194,6.785596096938731,110.9258019367229,11.099817851578864
Wheat,254.18080063963615,33.557338454256566,166.54959400178458,0.9714311560428572,5.4357683902799225,87.72302137693168,123,2.209993047583914,140.92659586726515,12.0
Wheat,66.84613869638063,21.104040217903826,118.47222726150497,4.070440771264977,8.397100237501105,82.47389748566181,85,6.203946973327125,115.82717145670459,12.0
Rice,146.84814641716483,29.95022793321874,50.83057515087488,5.669330149715173,6.942260755310201,87.57318398729097,107,2.137529438897822,190.11152739072264,12.0
Maize,262.96030921848694,24.62756507057574,117.02177871728844,5.057823561702534,5.640233994474595,68.39682634353652,110,7.173831419460024,130.21095731202666,12.0
Wheat,150.97446604253093,36.37014446998154,128.39413667839574,4.536028007831637,5.459254190260903,48.26622169902709,198,2.9458162149978833,154.05890921936634,12.0
Wheat,69.40366118286022,38.81038264991609,104.12325386931607,4.01614218511431,7.0702833624724395,86.76979770918503,87,5.085628972655307,184.47279089637448,12.0
Rice,185.63359213306288,37.089118209254764,134.89627807296358,2.7032140477053974,7.215498053464248,83.42521952983854,84,5.582904226898884,72.0307813749811,12.0
Wheat,265.4356237295739,21.765499867339916,113.03263166857988,2.580100712934719,5.185590198604338,83.22064955334642,185,4.745272444240473,84.46019811777929,12.0
Rice,197.57138573828993,19.854071726152057,171.64313312514372,4.251736091943514,5.85050669945075,74.66372137043592,133,4.044580936093324,66.09779907110226,12.0
Maize,106.56977705355794,26.860872340518377,28.591532575889094,1.7045235982223677,7.784116724275135,71.24581310930397,191,4.80688577708583,70.94575988448685,6.816351035076092
Rice,146.05990503434532,15.183353770904507,36.99931335512968,3.055140676811012,5.173686197102339,40.73619459306657,187,3.8684945232869525,126.88759504013497,11.222814639746689
Rice,162.53084029548305,15.645234821579542,47.787461912694376,2.929844560325747,7.992810323671126,77.40270345440581,96,4.628734082485179,98.1768888451196,12.0
Rice,194.8165884551317,28.832265990575003,130.42737129669314,4.903496011881507,7.303568667842168,44.57675587414029,117,4.153477945988184,113.47592592901323,12.0
Rice,239.83775643815326,28.011235104132147,123.29533963996938,1.0001172527226845,6.520481407771217,52.98754680512879,88,5.397228941042872,197.37347476910927,12.0
Maize,74.71840441015885,39.8645497258815,162.72941763355104,6.722515101988213,6.212514971398205,67.57451476756684,153,3.427544973469901,73.50565216939222,12.0
Maize,272.41300825439157,20.046045884093953,137.26039246142375,4.717837852883016,5.067371373471129,62.58662924380208,163,7.931939329484075,131.12181061971134,12.0
Wheat,53.0774257540189,21.452598229011713,101.33687801033476,5.531200105819515,7.888252310131451,40.7887194885723,157,5.005219720292994,64.83067325804764,12.0
Maize,142.5130836685638,17.83851605815717,178.69308679418086,5.773204278195746,5.499526488889884,81.19925292258561,93,3.164972464487058,97.77444698958179,12.0
Maize,56.855077493164416,37.938575241343614,62.577272987087866,2.686131026319024,6.083396971517308,83.94004790429632,105,4.862400497403635,129.1288885511898,10.897426221367894
Wheat,148.2435563363228,34.44528111146127,153.31066556567262,4.027786755386499,6.991874431269814,74.09364717483834,172,7.198490777148946,191.99476189480066,12.0
Maize,181.45314971833093,35.558477786421186,88.2864595510271,7.671844669022504,5.86097410024939,67.05339293284112,192,2.1308407587463734,108.68423319252244,12.0
Rice,177.92034664537795,37.56909469911272,123.79762222011747,6.250289284976112,6.739991623132704,88.03689194497358,141,6.077324714643733,59.736004432200474,12.0
Rice,91.40708675706634,28.122499668145956,136.36295527238946,7.77167656417389,7.8326999005854585,45.9978103874096,170,5.287806780763568,108.22421719404754,12.0
Wheat,211.43512752390308,26.279829786268092,121.40065395045382,6.096907588597162,6.646882771765962,76.89550268324945,104,3.017347966220813,71.86117638109666,12.0
Wheat,61.19461262616706,23.259786841640413,42.481168497374924,1.8170010478138805,8.321420704418586,46.418030644759895,159,6.904858635829524,84.4984419937168,10.324841066492109
Wheat,240.47670503310385,29.73036535869639,90.87216171966924,0.9840191288350717,7.966252171317196,59.092239946170785,115,4.213307734244034,142.71359347474856,12.0
Rice,286.66110849838657,26.356959919745563,109.83014046929989,4.832460775397477,6.16563732377188,69.27422545854894,177,3.7628121728930446,60.11357993055225,12.0
Maize,134.94220678777947,26.289139665139377,155.84700146857548,3.1835995977695717,6.399867436043782,76.85438452521763,159,6.968751151141406,119.7085634375056,12.0
Rice,179.30984542858297,38.423196593278476,90.98331980777158,2.5659343260362766,6.481643544578845,40.1858050135992,112,5.8311502771499875,141.41923790161468,12.0
Wheat,144.7275695147036,39.60078785697826,166.99956876868023,6.554082473190631,7.191628085235802,53.02989431858881,82,7.389554502048947,113.27875885512454,12.0
Maize,51.67759757601499,34.91210973323952,90.4598756840337,3.252449503114605,6.0037850521598894,66.91001957049102,166,5.779302222027196,52.868952593559555,12.0
Maize,146.46862572377898,33.918952256173206,107.80477748208186,2.8775072730072795,8.39237198587878,66.64368395807534,90,6.444905947592692,197.8279035354298,12.0
Rice,247.9300648153366,32.013954044477536,147.40570927084815,6.874906948767578,7.130394772112253,71.8813217473132,191,7.018675377557678,105.0673651010803,12.0
Wheat,198.99721054587044,19.151871308337842,113.29082950754298,6.847155023648451,6.397905805593967,55.19267904341112,137,2.3284378154596217,166.78657803999005,12.0
Rice,75.31497865378974,16.477645521891365,173.63489158125194,3.1727497831629248,7.2575343542204855,67.02646255444678,143,6.656293753216282,98.84697382811798,12.0
Maize,261.78487242344625,32.26815787783158,125.65373288226041,6.743740257394747,6.383917536853977,49.48933887172882,97,5.682238891097461,121.25251354901282,12.0
Rice,182.77133622131072,33.219655556414395,103.63351265081617,6.880838677494954,7.862284883427966,49.34361072017278,126,2.4170467790911596,108.26954639164947,12.0
Rice,260.43084043616904,16.174324777453496,23.774714844927338,3.679479012722497,6.9874433619310246,68.82819817113034,184,5.051467531212291,101.38088442644116,11.205325671071286
Wheat,195.05537969625735,38.2012937557212,86.19726361285277,0.9985484765687866,5.1468967619212345,74.27362925226706,123,2.4947484679037233,53.27770658116681,12.0
Wheat,189.92211120948497,17.27851598611694,67.87974708162567,0.5118848334975508,5.618649035982113,46.0199983340644,172,6.415683210339334,104.00314067817553,12.0
Maize,76.31479629925309,22.14751334428006,139.6969068619983,4.424693471667462,8.02747890560337,46.13949509521117,138,5.279010283387298,183.4234985599295,12.0
Rice,91.83993328465698,31.80974531996761,53.324428024567325,3.080566200277668,6.970149392248764,68.26513457302252,129,7.721441224473784,153.55900078905256,12.0
Rice,293.00631412414776,19.246814860111908,52.83521396705149,7.978489206187745,8.326202167798668,53.50478761418228,148,3.098812229430619,71.81342886431598,12.0
Rice,107.12168668869269,16.385397211056112,50.323046917980285,6.293082497204631,5.2534780950123965,59.61995511205572,167,5.63620071512227,138.67325069341086,12.0
Maize,294.363029497592,23.278662229103745,40.098498104997745,6.2095659226280935,6.033412205300909,60.03742238237889,108,3.269492807422948,183.83462899233072,12.0
Maize,182.97817663106585,34.14928937137948,69.76112058734199,7.664320762155078,5.677401806338504,48.92764296424582,172,5.68438990836439,155.0051061447283,12.0
Wheat,83.94726176598428,25.34196697463151,161.74753831094802,7.157932984199906,6.938441022800577,40.065731671531324,169,6.335898214165139,72.30265885350451,12.0
Wheat,74.82555068842323,31.32432304769848,143.9885555689528,2.8864060959229154,6.339774908779683,82.65759049845036,183,6.3338259759772315,180.1748745101745,12.0
Wheat,102.216017676435,29.490477430703415,137.64019460908696,1.7449041620290726,5.550457369267376,75.75009844488442,146,6.89044394409566,95.2316019933298,12.0
Rice,281.40933250633395,15.55546205063951,147.57388890399403,6.094191987991117,7.249631698858414,74.52692790577828,81,7.121301367749901,118.11142164685127,12.0
Rice,153.5375560820567,39.71349967614267,63.10686229273146,3.3370542026215477,6.877044280290153,67.32525690566598,104,2.463630357603062,128.92141395337194,12.0
Wheat,148.85856699822858,16.035702220484694,161.99067052039806,4.048794887232173,5.961576879537054,75.04848272890602,98,4.059602942434425,177.5759906567293,12.0
Rice,128.3015652675435,39.19506844121213,41.968540022656704,5.227982984561201,6.679199752238322,86.78441887738128,119,6.122735122158835,189.74112427214916,11.570240521503113
Wheat,86.7654626416471,28.746604459109953,73.81531627449311,7.3090450770143045,7.610084102644163,73.28368681146455,81,4.991517724347273,189.4479316685834,12.0
Maize,171.96279929810163,39.07897567662666,113.87969903477486,3.6431581525322447,5.718450860927305,53.2545700963725,162,3.1440556805287487,51.193127191781095,12.0
Wheat,82.51194562778467,17.868839985345886,36.4648141347201,6.3748766766452105,6.025170113456052,68.5280025870449,144,5.316257421000188,188.28327283781857,12.0
Maize,258.8700590955819,27.260212979637828,136.820830044228,2.512548434559931,6.211388454829403,62.116220168310505,141,4.444613916596863,58.15804490023585,12.0
Rice,142.59924656882663,19.237602296651467,81.959367712556,5.734788431927102,7.613542530203611,67.82095655560747,170,4.340229665925831,89.8660485226153,12.0
Wheat,143.7008919454491,16.27437192556106,145.504906497344,0.511845658084339,7.9642290984281745,65.88052387064126,133,6.858522304613983,127.24817820917494,12.0
Rice,168.50160712078898,30.43822787655779,98.86340569353644,7.036304101179761,6.3173597375456385,82.93876426142324,124,4.445590002993088,121.9888533506591,12.0
Maize,161.0319282914379,20.194585524042285,48.939923908053814,0.7278468496584687,6.038173016418714,72.59000516905336,198,2.158727032882545,140.7064690831088,12.0
Maize,298.71449326483037,29.692425457188648,137.5618898168551,5.845653160719381,8.11306365423087,49.4379238967052,195,2.3483800333465474,121.91693431055087,12.0
Maize,186.34528030457562,17.80911204872464,60.34303293423097,0.8469364194596292,8.497777262674376,43.15083894376854,128,7.137464250149722,190.15635194606313,12.0
Rice,72.05042594746767,23.29966178581757,98.52964820288685,2.4968427454550257,7.3462377388162965,61.21818943406735,178,7.7636048600751275,86.08232723218805,12.0
Rice,201.7193353942325,34.540813951331174,32.085323065105214,4.229018026674148,8.464932152462133,40.780531112886464,184,6.130456018734245,91.10370410577288,9.715556268553394
Rice,87.89607321746999,25.926288046054694,118.85866470592588,3.6495401401117866,7.309881972306685,55.91486929166678,148,4.186209764600481,188.11069035395843,12.0
Rice,57.734411182835494,30.69363537243341,126.53724259460435,1.9387708595075792,7.567110952027387,58.40107347196128,117,7.631601894768365,61.510927061788436,12.0
Maize,292.685538419312,31.18644851863865,80.58787359564536,3.0036118378192804,6.360296005402297,58.779443700496195,83,5.976818518254415,141.43412328572148,12.0
Maize,243.38472288364096,36.09387609968234,172.7076448513718,5.957797775457253,6.515386414496687,88.96750121619463,96,7.066001295196026,152.26039280984162,12.0
Wheat,295.0272481034417,23.123069860166034,159.86702743713093,5.519428194347362,5.504474823962883,55.19504384862341,132,6.5951138242220555,125.83125851446091,12.0
Wheat,169.4696120055606,32.18238906456294,133.27054651839916,1.0386093782293677,7.879625051677931,53.26137476893106,164,4.2748358946355545,154.13478182347058,12.0
Rice,183.06438278724403,39.04039517615414,134.18433191899882,6.104868691796647,8.2587066081052,46.46904655337706,132,4.872213205104713,75.91319690179505,12.0
Maize,92.08423897978255,33.2560833589467,60.384274390744196,0.8978441089777127,7.182033467929392,65.55044178413064,191,3.116792926208597,177.894834915731,12.0
Maize,111.7268566668964,27.246761917943616,125.09043697415183,4.571947918248383,6.2027655795588945,47.68371531068103,110,3.7520846026444046,71.00385342048284,12.0
Maize,259.63730372570706,30.76793611229823,51.713002437683144,2.45047061031643,5.539057138810282,70.81473563653923,191,6.66875396771913,110.12186664736245,12.0
Wheat,139.04641177939854,33.49207244407771,43.04051582717154,4.907675956698641,5.928046803968602,47.75798894691748,101,7.363870351298649,61.28864019623087,9.47126598081984
Wheat,256.70374344910476,30.306894142346813,179.91486307241283,2.4599629695567637,5.893936472981451,68.83366588796005,90,6.346762539508471,131.78166182261003,12.0
Maize,227.25343107175794,15.416895337245979,119.58014903570786,7.8871847721937325,7.147347594572506,81.31346195873131,113,4.79104217993983,150.46187111384586,12.0
Maize,94.29273131796637,19.869337442180647,88.95805962515048,2.822961377956489,8.307631128772616,42.12623167595463,192,2.519055613638485,191.1832452642936,12.0
Maize,176.86159152993554,35.261705430386655,66.10632366143221,2.31470476755872,5.1689516043529355,60.987348745910296,94,2.341687692190689,160.90042938440013,12.0
Wheat,219.3468303796792,21.816266182812118,116.62727098595639,2.588489681865095,5.003578048580568,63.052448360941774,193,4.2459533876771225,131.16543746812266,12.0
Maize,108.75930370095628,33.28905298902835,27.93496131521378,7.223546429444715,7.100636805100139,79.55360717390562,89,4.782930312605979,189.89255257555007,10.663376947601131
Maize,257.6721276300192,24.303005381042468,35.148958480767206,5.271641215020086,5.994211617279003,63.39578159727721,181,5.6547237332797815,121.76552570613148,12.0
Rice,186.2069143862967,28.04710820394858,25.257071638463415,5.980130730655823,8.081919198186348,68.37678932281601,175,2.038937128321983,134.1808479648304,10.041566357669659
Rice,91.3105126106508,16.69933249548509,99.86717332202588,7.3850788257076285,6.14537607767036,79.56021267940355,132,7.938337342797838,139.41477915051436,12.0
Wheat,195.74610654115062,19.53063902624274,116.0970606699492,7.339043636337556,6.014081601851112,67.98792464646453,127,4.183633300424257,111.49695888298503,12.0
Maize,299.92845103897855,38.929924087980865,29.996761817251336,6.042093849340456,5.94328717426404,57.91497067597912,110,7.088567982806729,175.77240358487362,12.0
Maize,87.63037291585339,37.25345133617285,135.39591479982664,1.9836832163099216,5.506984895438855,44.29211388102911,116,5.209800233992427,77.77639082675887,12.0
Rice,254.18923252988202,31.306877772476255,56.863211442330304,6.825299905062541,7.035356659969887,76.49578147562889,187,2.782636727200079,133.2263285557412,12.0
Wheat,101.82725079688949,26.491114934643434,129.63223260317858,2.028320256432978,5.588747608169735,83.55690750810776,107,6.7853933152071315,158.3349884280791,12.0
Rice,245.59708236502183,31.894032322380596,177.1035424056393,6.07174110573824,6.486209059266018,88.50322685100821,110,6.258962449519256,185.59642578148657,12.0
Rice,233.64448078035332,30.465257227348474,130.57693920861618,5.642022999086557,6.613402182894771,86.3299940385784,149,5.164616509575368,182.58775946514174,12.0
Rice,125.12234640010809,29.213806390115302,161.31088846777737,6.19166637605335,5.07172216407291,79.87089544166244,93,5.08731854800268,126.3110434145213,12.0
Rice,131.45577939111246,16.479426796588545,171.7117610788908,4.495142605353617,5.058825479373999,72.17359661228642,166,2.524877634505568,146.47421767450123,12.0
